OBS	CONCEITO	Língua																											
	CRY	PROTO-MAIPURE								i	j	a																	
	CRY	AMU									j	a:	[	w-					]										
	CRY	PAR								-í	j	a																	
	CRY	TER								i	j	o-																	
	CRY	IGN								-í	j	a	[	h	a				]										
	CRY	PIR				[	t∫		]	i	j	a	[	h	a-				]										
	CRY	APU				[	t∫		]	i		a	[	p	a				]-										
	CRY	MAC				-[	i		]		g-																		
	CRY	ASH				[	i		]		g-																		
	CRY	WAP				[	ʒ		]			a	[	a-					]										
	CRY	PAL				[	t		]	i	h	e-																	
	CRY	GAR	(	a	)						i	á	[	h	u	a			]										
	CRY	LOK	(	ɨ	)						j	a-																	
	CRY	GUA	(	a	)					-i	j	a	[	l	á	h	a	a	]										
	CRY	PIA									t∫	a-																	
	CRY	TAR								i	-j	a-																	
	CRY	YUC				[	h	a	]		j	a																	
	CRY	YAV									j	a																	
	CURE, REMEDY	PROTO-MAIPURE		p	i	n	i																						
	CURE, REMEDY	PIR		p	i	n	i-																						
	CURE, REMEDY	APU		p	i	n	i-																						
	CURE, REMEDY	ASH		p	i	n	i	[	ɗ		]																		
	CURE, REMEDY	WAP		pʰ 	i	n	j	(	t	i	)																		
	CURE, REMEDY	PAL	i	p	e		e																						
	CURE, REMEDY	GAR	i	b	i			(	h	i	)																		
	CURE, REMEDY	LOK	i	b	i																								
	CURE, REMEDY	GUA	e	p	i			[	h	a	]	(	ɬ	i	)														
	CURE, REMEDY	YAV		h	i	n	a																						
	DIE, SICK	PROTO-MAIPURE				k	a	m	a																				
	DIE, SICK	AMU	[	∫	]		o:	m-																					
	DIE, SICK	PAR				k	a	m	á	(	t	i	)																
	DIE, SICK	WAU	a			k	a	m	a																				
	DIE, SICK	MAC				-k	a	m-																					
	DIE, SICK	ASH				k	a	m-																					
	DIE, SICK	TAR				-k	a	m	i	(	á-		)																
	DIG	PROTO-MAIPURE				k	i	[	k	a	]																		
	DIG	CHA				-k	iʔ					(	t				)-												
	DIG	PAR				ts	é	[	k	a	]																		
	DIG	WAU	a			t	ɨ	[	k	a	]																		
	DIG	TER				k	e	[	h	o	]	(	k		o		)												
	DIG	BAU				-s	á	[	h	o	]	(	k	i	a-		)												
	DIG	IGN				-s	e					(	k	a			)												
	DIG	PIR				ç	i					[	t	o	t	a	]												
	DIG	MAC				-ky	i	[	g-		]																		
	DIG	ASH				k	i	[	j-		]																		
	DIG	WAP				kh	i	[	t∫	a	]	[	ɗ				]-												
	DIG	PAL	a			t	í	[	k		]																		
	DIG	GAR	(	a-	)	t∫	i	[	g	a	]																		
{Ramirez 2001}, {Payne} <-e[ka-]>	DIG	CUR				h	i		k	a																			
	DIG	PIA					-í	[	k	a-	]																		
	DIG	YUC					i	[	t∫	a	]	(	k	á	h	e	)												
	DREAM	PROTO-MAIPURE		t	a	p	u	[	n	i	]																		
	DREAM	AMU		t∫	a	p	o-																						
	DREAM	PAR	i	t∫	í	h	i	[	n		]	(	-a	k	o	)													
	DREAM	WAU		s	ẽ	p	u																						
	DREAM	TER		hj	a	p	ú					(	∫	o		)													
	DREAM	APU		t	ɨ	p	o	[	n		]	[	a	w	a	]													
	DREAM	GAR		t	ɨ	b	ɨ	[		i	]																		
	DREAM	LOK		t	a	b	o	[	n		]	(	t	o	a-	)													
	DREAM	GUA		l	a	p	ɨ																						
	DREAM	RES		t-	a	p	ó	[	n	í	]																		
	DREAM	TAR		t	a	p	u	[	l	i-	]																		
	DREAM	YAV		t	a	h	u	[	n	i-	]																		
	DRINK	PROTO-MAIPURE					i	th	a																				
	DRINK	AMU						∫	o																				
	DRINK	CHA						-l	a	[	p-				]-														
	DRINK	PAR					-é	r	a																				
	DRINK	BAU					e	r																					
	DRINK	IGN					-e	r	a																				
	DRINK	PIR	h				i	r	a																				
	DRINK	APU	[	k		]	i	r	a																				
	DRINK	ASH					i	r-																					
	DRINK	WAP	[	th		]	i	ʒ	a-																				
	DRINK	PAL	(	h		)	i	r	e	[	p				]-														
	DRINK	GAR	(	á		)		t	a																				
	DRINK	LOK	(	ɨ		)		th	ɨ																				
	DRINK	GUA	(	a		)		s	á-																				
	DRINK	RES					-iʔ	d	ú																				
{Melendez 2011}, {Payne} <-íʒa>	DRINK	ACH					i:	r	e	r	i																		
{Epps}, {Payne} <ila>	DRINK	CAB					i	r	á																				
{Ramirez 2001}, {Payne} <(pa)iʒa(ka)>	DRINK	CUR					i:	ɻ	a																				
	DRINK	PIA					-í	r	a-																				
	DRINK	TAR					-i	r	a																				
	DRINK	YUC					iʔi	r	a	(	k	á	h	e	)														
	DRINK	YAV	[	ɬ		]	i	j	a																				
	DRY	PROTO-MAIPURE	pʰ 	o	h	th	o																						
	DRY	AMU	p	o	h	∫	o	(	∫	a	)																		
	DRY	CHA	p	o		∫	é	(	w	a	)																		
	DRY	PIR	-p			r	i-																						
	DRY	MAC	-p	i		r	i	[	a-		]																		
	DRY	ASH	p	i		r	j	[	a	a-	]																		
	DRY	GUA	h	o		s	óo																						
{Aikhenvald 2001}, {Payne} <-pujú(pe)>	DRY	TAR	d	i	m	a	k	a	ɾ	a																			
	DUNG, (EXCREMENT)	PROTO-MAIPURE	i	t	i	k	[	a	]	[	i	]																	
	DUNG, (EXCREMENT)	CHA		t	u	k					i																		
	DUNG, (EXCREMENT)	PAR		t∫	i	k					í	(	t	i			)												
	DUNG, (EXCREMENT)	TER	i	s	í	k		o																					
	DUNG, (EXCREMENT)	BAU	e	t	í	s																							
	DUNG, (EXCREMENT)	IGN	-í	t∫	i	k		a																					
	DUNG, (EXCREMENT)	PIR		t∫		k					i																		
	DUNG, (EXCREMENT)	MAC		t	i	g		a-																					
	DUNG, (EXCREMENT)	ASH		t	i	j		a-																					
	DUNG, (EXCREMENT)	WAP		ɗ	i	kh																							
	DUNG, (EXCREMENT)	PAL	i	s	i	k					i																		
	DUNG, (EXCREMENT)	GAR	i	t	i	k		a																					
	DUNG, (EXCREMENT)	LOK	i	t	i	k		a																					
{Epps}, {Payne} <iʔʃú>	DUNG, (EXCREMENT)	RES			iiʔ	∫		ú																					
	DUNG, (EXCREMENT)	ACH			-í	j		a				(	k	u	a	a	)												
	DUNG, (EXCREMENT)	CUR				-∫		a				(	p	i			)												
	DUNG, (EXCREMENT)	PIA			í	j		a-																					
{Aikhenvald 2001}, {Payne} <ija->	DUNG, (EXCREMENT)	TAR			í	h		a																					
	DUNG, (EXCREMENT)	YAV		-ts	i	já																							
	DUST, (ASH)	PROTO-MAIPURE									pʰ 	a	e	[	n	e	]												
	DUST, (ASH)	AMU	(	ts	a	h				)	p		e	[	nj		]												
	DUST, (ASH)	CHA	(	k	a	n	t∫	i	h-	)	p		e																
	DUST, (ASH)	PAR									h	e																	
	DUST, (ASH)	WAU									p	e					[	h	e	]									
	DUST, (ASH)	TER									p	ô					[	u		]									
	DUST, (ASH)	BAU									p	o					[	i		]	(	p	)						
	DUST, (ASH)	IGN	(	ts	i	m	a			)	p	a																	
	DUST, (ASH)	PIR									p	a		[	h	i	]												
	DUST, (ASH)	APU									-p	a		[	n	ɨ	]												
	DUST, (ASH)	MAC									-p	a		[	n	e	]												
	DUST, (ASH)	ASH									-p	a		[	n	e-	]												
	DUST, (ASH)	PAL	(	t-	a	b	ú	d		)	b	u		[	n	e	]												
	DUST, (ASH)	GAR	(	t-	)	[	i			]	f		e																
{Schauer 2005}, {Payne} <[mu]pé>	DUST, (ASH)	YUC						m	u	ʔ	p		é																
	EAR	PROTO-MAIPURE				[	d	a	]	k	e	n	i	[	a	k	u			]									
	EAR	AMU									e:										[	t	]						
	EAR	PAR	[	i	]					t	i	n	í-																
	EAR	TER								k	ê	n	j	[	o-					]									
	EAR	BAU								s	e	n		[	o	k	i			]									
	EAR	IGN								-k	i	ñ		[	a														
	EAR	PIR								ç		n		[	a	k	o			]									
	EAR	APU								k	e	n		[	a	(	k	o	)	]									
	EAR	WAP				[	-th	a	]		i	n																	
	EAR	GAR				-[	ar	í	]	g	a		i																
	EAR	LOK				[	d	i	]	k	a	n	i																
	EAR	GUA	(	-a	)	[	t∫	e	]	ʔ	e																		
	EAR	RES								-h	e	n		[	á	k	ó			]									
{Ramirez 2001}, {Payne} <-eni>	EAR	CUR								h	ee	n	i																
	EAR	TAR								-h	e	n	i																
	EAR	YAV				[	t	a	]	s	i	n		[	e					]									
	EAR2	PROTO-MAIPURE	k	e	n	pʰ 	i	[	d	a	]																		
	EAR2	PIR	ç	e		p	i																						
	EAR2	APU	k	ĩ		p	i	[	t	a	]																		
	EAR2	MAC	gy	e	m	p	i	[	t	a-	]																		
	EAR2	ASH	k	e	n̥	p	i	[	t	a-	]																		
	EAR2	PAL	-t	aj		b	i																						
	EAR2	YAV	k	e		h	e	[	t	a	]																		
	EARTH	PROTO-MAIPURE	k	ɨ	p	a	t∫	i																					
	EARTH	AMU			p	a:	ts																						
	EARTH	APU	k	ɨ	p	a	t∫	i	(	p	e	)																	
	EARTH	MAC	ky	i	p	a	ts	i																					
	EARTH	ASH	k	i	p	a	ts	i																					
{Epps}, {Payne} <hípohi>	EARTH	RES	h	í			h	í																					
{Ramirez 2001}, {Payne} <hiipai>	EARTH	CUR	h	ii	p	a																							
	EARTH	TAR	h	í	p	a		i																					
	EARTH	YAV	k	a	h	á	ts	i																					
	EAT	PROTO-MAIPURE			n	i	k	a																					
	EAT	CHA			n	u	k		(	n	e	)																	
	EAT	PAR			n	i	ts	e																					
	EAT	WAU	ã			i	t∫	a																					
	EAT	TER			n	î	k	o																					
	EAT	BAU			-n	i	k																						
	EAT	IGN			-n	i	k	a																					
	EAT	PIR			n	i	k	a																					
	EAT	APU			-n	i	k	a																					
	EAT	WAP			n	i	kh	-																					
	EAT	GAR	á			i	g	a																					
	EAT	GUA				e	k	aá																					
{Melendez 2001}, {Payne} <-íja>	EAT	ACH				-íi	j	e	r	i																			
{Ramirez 2001}, {Payne} <-inha->	EAT	CUR	i		ɲ		h	a																					
	EAT	PIA					-j	áa-																					
{Aikhenvald 2001}, {Payne} <-hia->	EAT	TAR			ñ	h		á																					
	EAT	YUC	a	h	ñ			á-																					
	EAT	YAV	e		ñ			a																					
	EYE	PROTO-MAIPURE	[	l			]	u	k	ɨ	e																		
	EYE	AMU	[	l			]	o	k		e																		
	EYE	CHA						o	k	i																			
	EYE	PAR	[	d			]	o	ts		e-																		
	EYE	WAU	[	u	∫		]	u	t		e-																		
	EYE	TER						û	k	e-																			
	EYE	BAU							-k	i		[	s		]														
	EYE	IGN						-u	k	i		[	h	a	]														
	EYE	APU						o	k	ɨ																			
	EYE	MAC						o	ky	i																			
	EYE	ASH						o	k	i-																			
	EYE	PAL						-w	t	j		[	a	k	]														
	EYE	GAR						á	g	u																			
	EYE	LOK							k	o		[	s	i-	]														
	EYE	GUA						o	ʔ	u																			
	EYE	ACH	[	-t			]	u	í																				
	EYE	CAB	[	th			]	u																					
{Ramirez 2001}, {Payne} <[t]i>	EYE	CUR		-t	h	i																							
	EYE	PIA	[	-t			]	u	í																				
{Aikhenvald 2001}, {Payne} <[-t]i[da]>	EYE	TAR		t	h	í																							
	EYE	YUC	[	-i	h	l	]	u																					
	FAN	PROTO-MAIPURE	h	e	ɨ																								
	FAN	TER	k	e	i	(	t	i	)																				
	FAN	MAC	h	e	a	(	r	o-	)																				
	FAN	ASH	h	e	a	(	r	o-	)																				
	FAN	RES	h	e	oʔ-																								
	FAN	YAV	h	u	i	(	t	a	)																				
	FAR	PROTO-MAIPURE	t	ae	h	k	u																						
	FAR	CHA	t	aʔwó	h	k	o																						
	FAR	PAR	ts	é		k	o																						
	FAR	GAR	d	í		s	e																						
{Melendez 2001}, {dék(tʃee)} <deeku>	FAR	ACH	d	ee		k	u																						
	FAR	CUR	t	ee		k	o	(	l	e		)																	
	FAR	PIA	d	ée		k	u-																						
	FAT, GREASE	PROTO-MAIPURE				k	ɨ	d	e																				
	FAT, GREASE	IGN	(	t	)		iu	h	e																				
	FAT, GREASE	GAR	(	a	)	g	ɨ	l	e	[	i		]																
	FAT, GREASE	LOK				k	ɨ	h	i																				
	FAT, GREASE	GUA	(	a	)		ɨ	s	ɨ																				
	FAT, GREASE	YUC						h	i	[	l	á	]	(	h	i	)												
	FAT2, GREASE	PROTO-MAIPURE		j	u	i	[	k	a	]																			
	FAT2, GREASE	CHA		(	j	)					(	h	s	i	)														
	FAT2, GREASE	APU			i-																								
	FAT2, GREASE	MAC	i	gy	e	i				[	k	a	]																
	FAT2, GREASE	ASH		j	e	e	[	n	]	[	k	a-	]																
	FAT2, GREASE	PAL	i	j-																									
	FAT2, GREASE	ACH		-j	u	w	i			[	k	a	]																
	FATHER	PROTO-MAIPURE		[	h	a	n	]	i	th	i																		
	FATHER	PAR		(		e	n	)	e	ð	e																		
	FATHER	WAU								-∫	ɨ																		
	FATHER	TER								h		[	á-	]															
	FATHER	IGN							-i	j		[	a	]															
	FATHER	PIR							-i	r	ɨ																		
	FATHER	APU							ɨ	r	ɨ																		
	FATHER	ASH							-i	r	i																		
	FATHER	PAL							-í	r	i																		
	FATHER	LOK							i	th	i																		
	FATHER	GUA	-(	a	)					∫	i																		
	FATHER	RES		[	-h	a	n	]	í	g	í																		
	FATHER	CUR		[			-n	]	i	ʒ	i																		
	FATHER	PIA		[		-á	n	]	i	r	i																		
	FATHER	YAV							i	h	i																		
	FEAR, (RESPECT)	PROTO-MAIPURE		p	ɨ	n	k	a																					
	FEAR, (RESPECT)	TER		p	i		k	o																					
	FEAR, (RESPECT)	BAU		p	i		k	o-																					
	FEAR, (RESPECT)	IGN		p	i		k	a																					
	FEAR, (RESPECT)	PIR		p	i		k	a																					
	FEAR, (RESPECT)	APU		p	ĩ		k	a																					
	FEAR, (RESPECT)	MAC		p	i	n	g	a-																					
	FEAR, (RESPECT)	ASH		p	i	n	k	a	(	ts	a	)-																	
	FEAR, (RESPECT)	PAL	a	p	í		s	e																					
	FEAR, (RESPECT)	LOK		b	o		k	a-																					
	FEAR2	PROTO-MAIPURE					m	ɨ	d	a																			
	FEAR2	AMU					my	e	t∫-																				
	FEAR2	CHA	[	-∫	a	]	m	uu	t		(	i	)																
	FEAR2	WAU					m	ɨ	∫	a																			
	FEAR2	GUA					m	o	t																				
	FEATHER, FUR	PROTO-MAIPURE	p	i	d	ɨ																							
	FEATHER, FUR	AMU	p	e	ʔ-																								
	FEATHER, FUR	CHA	p	i	∫ 		(	l	e	)																			
	FEATHER, FUR	PIR	p	i	tç	i																							
	FEATHER, FUR	APU	-p	i	t	i																							
	FEATHER, FUR	MAC	b	i	t	i-																							
	FEATHER, FUR	ASH	w	i	t	i-																							
	FIRE, (FIREWOOD)	PROTO-MAIPURE		d	i	k	a		h	[	ts	i	]																
	FIRE, (FIREWOOD)	AMU		ts			(	a	h	t∫	)																		
	FIRE, (FIREWOOD)	CHA				k	á		h	[	t∫	i	]																
	FIRE, (FIREWOOD)	PAR	i	r	i	k	á			[	t	i	]																
	FIRE, (FIREWOOD)	WAU			i	ts	e			[		i	]																
	FIRE, (FIREWOOD)	WAP		th	i	kh	a			[	ʒ		]																
	FIRE, (FIREWOOD)	PAL		t	i	k	é			(	t	i	)																
	FIRE, (FIREWOOD)	LOK		h	i	k				[		i	]																
	FIRE, (FIREWOOD)	GUA		s	i	k				[		i	]																
	FIRE, (FIREWOOD)	RES	i	ts	i					[	ts	ó	]																
{Melendez 2011}, {Payne} <-ʃija>	FIRE, (FIREWOOD)	ACH		t∫	í	tʃ	a	b	a																				
{Melendez 2011}, {Payne} <tiije>	FIRE, (FIREWOOD)	CUR		t̪	i	dz	ee																						
{Epps}, {Payne} <ka[tʃi]>	FIRE, (FIREWOOD)	PIA				k	i				t∫	á	i																
{Aikhenvald 2001}, {Payne} <tsié[e]>	FIRE, (FIREWOOD)	TAR		s	i		é																						
{Schauer 2005}, {Payne} <siija>	FIRE, (FIREWOOD)	YUC		s	i	h	a																						
	FIRE, (FIREWOOD)	YAV				k	a			(	ɬ	i	)																
	FIREWOOD	PROTO-MAIPURE						ts	ɨ	m	a																		
	FIREWOOD	AMU	(	n	e	h	)	ts	o:	m																			
	FIREWOOD	PAR	(	i	n	í	)	t	i	m	a																		
	FIREWOOD	IGN						ts		m	a	(	p	a	)														
	FIREWOOD	PIR	h	i				t∫	i	m	a																		
	FIREWOOD	APU						∫	a	m	i	(	n	a	)														
	FIREWOOD	ASH						-ts	i	m	a																		
	FIREWOOD	PAL						-t	i	m																			
	FIRST	PROTO-MAIPURE					k	ɨ																					
	FIRST	MAC			i		ky	e	(	tj	o		)																
	FIRST	ASH					k	i	(	t	i-		)																
	FIRST	WAP					kh	ɨ	[	w	i	i-	]																
	FIRST	ACH	(	k	é	)		e	[	t∫	a	]	[	n	a	k	u	]											
	FIRST	YAV					k	e	[	n	u	á		w	a	]													
	FISH	PROTO-MAIPURE	k	o	p	a	k	i																					
	FISH	PAR	k	o	h	á	ts	e																					
	FISH	WAU	k	u	p	a	t	ɨ																					
	FISH	TER	hj	ô		e																							
	FISH	BAU	k	o	β	e	s																						
	FISH	PIR	kh	o	p	a	ç	i																					
	FISH	WAP	k	u	pʰ 	a		ɨ																					
	FISH	ACH	k	u	b	á		i																					
{Ramirez 2001}, {Payne} <kupe>	FISH	CUR	k	ó	ph	e																							
	FISH	PIA	k	u	b	á		i																					
{Aikhenvald 2001}, {Payne} <kúphe>	FISH	TAR	k	u	ph	e																							
	FISH	YAV	k	u	h	á	s	i																					
	FISH2	PROTO-MAIPURE					h	i	m	a																			
	FISH2	CHA	[	k	u	]	∫		m	a																			
	FISH2	BAU					h	i	m																				
	FISH2	IGN					h	i	m	a																			
	FISH2	PIR					∫	i	m	a																			
	FISH2	APU					∫	i	m	a	(	k	ɨ	)															
	FISH2	MAC					∫	i	m	a																			
	FISH2	ASH					sy	i	m	a																			
	FISH2	PAL						-í	m	a																			
	FISH2	LOK					h	i	m	e																			
	FISH2	GUA					h	i	m	á																			
	FISH2	YAV					ɬ	i	m	a																			
	FLEA	PROTO-MAIPURE							kh	a	j	a	p	a															
	FLEA	BAU	[	t	o	t	í	]	k	o			p																
	FLEA	IGN	[	s	t		u	]	k	a	j	a																	
	FLEA	PIR							k	o	t∫	o	p	a															
	FLEA	GAR							h	a	i	á	b	a															
	FLEA	LOK							kh	a	j	a	b	a															
	FLEA	GUA							h	a	j	á	p	a															
	FLEA	RES							k	aʔ			v	á	(	ts	i			)									
	FLEA	CUR							k	a			w	a	(	n	e	ʒ	o	)									
	FLEA	TAR							k	a			w	a	(	n	é	r	e	)									
	FLEA	YUC							k	a			w	aʔa	(	h	n	é		)									
	FLEA	YAV							k	u	ts	i	h	a															
	FLESH, (MEAT)	PROTO-MAIPURE				e				k	i																		
	FLESH, (MEAT)	AMU								-t∫	e	[	ts				]												
	FLESH, (MEAT)	PAR				e				t	i	(	t	i			)												
	FLESH, (MEAT)	TER				i				j	é	[	u				]												
	FLESH, (MEAT)	PAL				(	i	h	)	t	i																		
	FLESH, (MEAT)	GAR				-e				g	ɨ	[	r	ɨ	g	ɨ	]												
	FLESH, (MEAT)	LOK								s	í	[	r	o	k	o	]												
	FLESH, (MEAT)	GUA				-e					i	[	r	u	k	u	]												
	FLESH, (MEAT)	RES	(	g	)	íʔ					í																		
	FLESH, (MEAT)	CAB	ʔ			i																							
{Schauer 2005}, {Payne} <iʔi(hi)>	FLESH, (MEAT)	YUC								ɾ	i		ʔ	i															
	FLOWER	PROTO-MAIPURE					d	e	w	i																			
	FLOWER	AMU					r	o:	r																				
	FLOWER	CHA					t∫	e			[	p	é	k	a	]													
	FLOWER	PAR						í	j	i	(	t	i			)													
	FLOWER	TER					h	î	u																				
	FLOWER	PIR	h						w	ɨ																			
	FLOWER	APU						ɨɨ	w	ɨ																			
	FLOWER	MAC					-t	e	g		[	a	]																
	FLOWER	ASH					-t	e	j		[	a	]																
	FLOWER	WAP	[	s	u	]	s		u	i																			
	FLOWER	PAL					-g	i	w	i																			
	FLOWER	GAR	í				l	e	u	e																			
	FLOWER	LOK						i	w	i																			
	FLOWER	GUA	-(	a		)	s	í		i																			
	FLOWER	RES					g	ii	v	í																			
	FLOWER	ACH						í	w	i	(	n	a	∫	i	)													
	FLOWER	CAB	ʔ					ii	w	i	(	p	e			)													
	FLOWER	PIA						-í	w	i-																			
	FLOWER	TAR					t	i	w	i																			
	FLOWER	YUC						i	w	i	(	h	i			)													
	FLY	PROTO-MAIPURE			a	r	a	[	n	a	]																		
	FLY	AMU			ah			(	n		)	(	o:	m	a	)													
	FLY	CHA			-a	s						(	í	s	k-	)													
	FLY	PAR			á	i		[	n	a	]	(	k	o	a	)													
	FLY	WAU			a	l	a																						
	FLY	TER			ô		o																						
	FLY	BAU			-a	r-																							
	FLY	IGN			-a	r	a																						
	FLY	PIR			-a	l		[	n	a	]																		
	FLY	APU			a	r	ã																						
	FLY	MAC			-a	r-																							
	FLY	ASH			a	r-																							
	FLY	WAP				ʒ	ɨ																						
	FLY	GAR			-á	d	u																						
	FLY	GUA	a	w	á	t	ɨ																						
	FLY	RES			-a	d	ú																						
{Melendez 2011}, {Payne} <-jaaʒ->	FLY	ACH	j		aa	r	e	r	í	u																			
	FLY	CUR			-a	ʒ-																							
	FLY	PIA			-á	l	a-																						
{Epps}, {Schauer 2005} <aha->	FLY	YUC			a	h		ɾ	a	k	a	h	e																
	FOOT	PROTO-MAIPURE	k	ɨ	h	t	i	[	b	a	]																		
	FOOT	AMU	k	a		t	e																						
	FOOT	CHA	k	ú	h	t	u																						
	FOOT	PAR	k	i		t∫	í					(	t	i	)														
	FOOT	WAU	-k	i		ts	a	[	p	a	]																		
	FOOT	PIR	ç	i		tç	i																						
	FOOT	APU	-k	i		t	i																						
	FOOT	MAC	gy	i		t	i-																						
	FOOT	ASH	k	i		t	i-																						
	FOOT	WAP	-kh	i		ɗ	i	[	ɓ		]																		
	FOOT	PAL	-k	ú		r						[	k	u	]														
	FOOT	GAR	-g	ú		d	i																						
	FOOT	LOK	-k	o		t	i																						
	FOOT	GUA	-ʔ	u		l	i																						
	FOOT	RES	-h	i			iʔ	[	p	u	]																		
	FOOT	ACH		-í			i	[	b	a	]																		
	FOOT	CAB	h	i			i	[	p	a	]																		
{Ramirez 2001}, {Payne} <-ii[pa]>	FOOT	CUR	h	íi					p	a																			
	FOOT	PIA					-á	[	b	à	]	(	l	i	)														
	FOOT	TAR	-h				é	[	p	a	]	(	m	a	)														
	FOOT	YUC		-iʔi								(	m	á	)														
	FOOT	YAV	k	ú		ts	u																						
	FOREHEAD	PROTO-MAIPURE	d	u	[	th	i	]																					
	FOREHEAD	AMU	-t	oʔ					[	m			]																
	FOREHEAD	CHA	t	o	[	l	o	]																					
	FOREHEAD	PAR	tj	áw	[	l	i	]	(	k	o	a	)																
	FOREHEAD	TER	t	û	(	t	i-	)																					
	FOREHEAD	IGN	t∫	u	(	t	i	)																					
	FOREHEAD	APU	-t	õ																									
	FOREHEAD	MAC	-t	o																									
	FOREHEAD	ASH	-t	o																									
	FOREHEAD	YAV	t	a	[	s	i	]	[	s	i	]																	
	GIVE	PROTO-MAIPURE					p	o																					
	GIVE	AMU		a	h		p																						
	GIVE	WAU					p	u	[	t	a	]																	
	GIVE	TER					p	o	[	r	e-	]																	
	GIVE	BAU					-p	o	[	e-		]																	
	GIVE	MAC					-p-																						
	GIVE	ASH					p-																						
	GIVE	GUA	(	á	a	)	p	ɨ																					
	GIVE	TAR	-[	n	i	]	p		[	i	a	]	(	w	a-	)													
	GIVE2	PROTO-MAIPURE		s	e	k	a																						
	GIVE2	WAU		s	e	k	e																						
	GIVE2	APU		-s	ɨ	k	a-																						
	GIVE2	PAL			i	k-																							
	GIVE2	GAR	Í	t∫	i	g	a																						
	GIVE2	LOK		s	i	k	[	i-	]																				
	GIVE3	PROTO-MAIPURE		d	a																								
	GIVE3	CHA	-oʔ	t-																									
	GIVE3	PAR	i	ts	á																								
	GIVE3	WAP		th	a-																								
	GIVE3	RES			-aaʔ	[	n	í			]																		
	GIVE3	ACH		-j	áa																								
	GIVE3	CUR			-a	(	k	a	d	a	)																		
{H&R 1992}, {Payne} <-á>	GIVE3	PIA		w	a	a	k	a																					
	GIVE3	TAR			-a-																								
	GIVE3	YUC			aʔa-																								
	GIVE3	YAV		t	a																								
	GOOD	PROTO-MAIPURE	kh	ei	m	e																							
	GOOD	MAC	k	a	m	e	(	t	i	r	i			)															
	GOOD	ASH	k	a	m	ee	(	ts	a					)															
	GOOD	WAP	kh	ai	m	a	(	n						)															
	GOOD	GAR	h	e	m	e-																							
	GOOD	LOK	s	e	m	e-																							
	GOOD	GUA	h	e	m	e-																							
	GOOD	RES	h	a	m	ee	(	ʔ	n	á	ʔ	o	o	)															
	GOOD	CUR			m	a	[	t∫	i	a-				]															
	GOOD	TAR			m	a	[	ts			a-			]															
	GRASS	PROTO-MAIPURE	k	a	ts	au																							
	GRASS	CHA	k	o	l	o-																							
	GRASS	PIR	k	a	ts																								
	GRASS	APU	k	a	ts	o-																							
	GRASS	WAP	kh	a	ʒ	a	[	m	k	a-	]																		
	GRASS	GAR	k	a	r	au																							
	GRASS	LOK	k	a	r	ao																							
	GREEN, BLUE (UNRIPE)	PROTO-MAIPURE			∫	ɨ		p	u	l	e																		
	GREEN, BLUE (UNRIPE)	CHA	i	h	s	u	ʔ	p				[	a		]														
	GREEN, BLUE (UNRIPE)	PAR			t	i		h	ó	r	e	(	r	e	)														
	GREEN, BLUE (UNRIPE)	WAU				ɨ		p	u	l	a																		
	GREEN, BLUE (UNRIPE)	PIR						p	o	l	e																		
	GREEN, BLUE (UNRIPE)	LOK			s	o		b	o	l	e	(	n		)														
	GREEN, BLUE (UNRIPE)	RES				i		p	o	g	íʔ																		
	GREEN, BLUE (UNRIPE)	CAB						p	u	r	ee	(	k	e	)														
	GREEN, BLUE (UNRIPE)	CUR			h	ii		p	o	l	e																		
	GREEN, BLUE (UNRIPE)	PIA				i		p	u	l	é-																		
{Aikhenvald 2001}, {Payne} <ipolé->	GREEN, BLUE (UNRIPE)	TAR			h	i		p	o	l	í		t	e															
	GREEN, BLUE (UNRIPE)	YUC				i		p	u	r	e-																		
	GREEN, BLUE (UNRIPE)	YAV			s	i		h	ú	t	e	[	m	i	]														
	HAIR, (FUR)	PROTO-MAIPURE	i	t	i																								
	HAIR, (FUR)	PAL		-s	e	[	p	n	u																				
	HAIR, (FUR)	GAR	í	d	i-																								
	HAIR, (FUR)	LOK	i	t	i																								
	HAIR, (FUR)	GUA	o	l	íi																								
	HAIR, (FUR)	RES		ts	íi	(		n	ú	)																			
	HAIR, (FUR)	ACH	-i	t∫	u	[		n	a	]																			
	HAIR, (FUR)	CAB		t∫	u	[		n	a	]																			
	HAIR, (FUR)	PIA		-t∫	ù	[		n	a	]																			
	HAIR, (FUR)	YUC		t∫	i	[	h	n	a	]																			
	HAIR, (FUR)	YAV	í	ts	u																								
	HAIR2, (FUR)	PROTO-MAIPURE							s	i																			
	HAIR2, (FUR)	AMU							t∫	e																			
	HAIR2, (FUR)	CHA							∫	e	[	n	u	]															
	HAIR2, (FUR)	PAR							ts	e	[	k	á-	]															
	HAIR2, (FUR)	TER					i		∫	e	[	ʔ	o	]															
	HAIR2, (FUR)	BAU							-∫		[	a		]															
	HAIR2, (FUR)	IGN							h	i	[	j	a	]															
	HAIR2, (FUR)	PIR							ç	i	[	w	u	]	(	-ts	a	)											
	HAIR2, (FUR)	MAC	(	gy	i			)	∫	i-																			
	HAIR2, (FUR)	ASH	(	k	i			)	sy	i-																			
	HAIR2, (FUR)	RES	(	-h	í	v	eʔ	)	dʒ	i	[	ʔ	ó	]															
	HAIR2, (FUR)	YUC							h	i	(	-t∫	i	)															
	HAND	PROTO-MAIPURE	kh	a	p	ɨ																							
	HAND	PAR	k	a	h	í-																							
